"Tieleman-2003-Phenotypic variation.txt",1,25,0.02,0.88
"Tieleman-2003-Phenotypic variation.txt",1,25,2.18,0.15
"Tieleman-2003-Phenotypic variation.txt",1,72,5.45,0.022
"Tieleman-2003-Phenotypic variation.txt",4,72,0.87,0.48
"Tieleman-2003-Phenotypic variation.txt",4,68,1.95,0.11
"Tieleman-2003-Phenotypic variation.txt",1,10,6.11,0.033
"Tieleman-2003-Phenotypic variation.txt",1,11,1.37,0.27
"Tieleman-2003-Phenotypic variation.txt",1,11,26.96,0.001
"Tieleman-2003-Phenotypic variation.txt",1,17,4.66,0.045
"Tieleman-2003-Phenotypic variation.txt",1,13,42.71,0.001
"Tieleman-2003-Phenotypic variation.txt",1,11,11.72,0.006
"Tieleman-2003-Phenotypic variation.txt",4,79,57.26,0.0001
"Tieleman-2003-Phenotypic variation.txt",4,34,94.52,0.0001
"Tieleman-2003-Phenotypic variation.txt",4,34,61.00,0.0001
"Tieleman-2003-Phenotypic variation.txt",1,11,13.02,0.004
"Tieleman-2003-Phenotypic variation.txt",1,11,0.74,0.41
"Tieleman-2003-Phenotypic variation.txt",1,7,0.24,0.64
"Tieleman-2003-Phenotypic variation.txt",1,13,0.04,0.85
"Tieleman-2003-Phenotypic variation.txt",1,11,7.85,0.017
"Tieleman-2003-Phenotypic variation.txt",1,11,5.80,0.035
"Tieleman-2003-Phenotypic variation.txt",4,63,11.40,0.0001
"Tieleman-2003-Phenotypic variation.txt",4,36,6.98,0.0001
"Tieleman-2003-Phenotypic variation.txt",4,36,8.73,0.0001
"Tieleman-2003-Phenotypic variation.txt",1,13,0.36,0.56
"Tieleman-2003-Phenotypic variation.txt",1,11,0.82,0.39
"Tieleman-2003-Phenotypic variation.txt",1,7,3.73,0.10
"Tieleman-2003-Phenotypic variation.txt",1,9,12.18,0.007
"Tieleman-2003-Phenotypic variation.txt",1,11,5.62,0.04
"Tieleman-2003-Phenotypic variation.txt",1,11,2.48,0.14
"Tieleman-2003-Phenotypic variation.txt",1,11,28.53,0.001
"Tieleman-2003-Phenotypic variation.txt",1,13,36.44,0.001
"Tieleman-2003-Phenotypic variation.txt",1,6,7.94,0.030
"Tieleman-2003-Phenotypic variation.txt",4,62,38.05,0.0001
"Tieleman-2003-Phenotypic variation.txt",4,29,24.95,0.001
"Tieleman-2003-Phenotypic variation.txt",4,29,24.30,0.0001
"Tieleman-2003-Phenotypic variation.txt",3,53,3.15,0.03
"Tieleman-2003-Phenotypic variation.txt",4,62,72.63,0.001
"Tieleman-2003-Phenotypic variation.txt",1,62,7.22,0.01
"Tieleman-2003-Phenotypic variation.txt",1,53,0.57,0.45
"Tieleman-2003-Phenotypic variation.txt",4,72,21.00,0.001
"Tieleman-2003-Phenotypic variation.txt",1,72,39.80,0.001
"Tieleman-2003-Phenotypic variation.txt",4,72,39.09,0.001
"Tieleman-2003-Phenotypic variation.txt",1,72,19.32,0.001
"Tieleman-2003-Phenotypic variation.txt",4,72,29.97,0.001
"Tieleman-2003-Phenotypic variation.txt",1,72,28.92,0.001
"Tieleman-2003-Phenotypic variation.txt",4,72,10.32,0.001
"Tieleman-2003-Phenotypic variation.txt",1,72,16.24,0.001
"Tieleman-2003-Phenotypic variation.txt",4,72,32.29,0.001
"Tieleman-2003-Phenotypic variation.txt",3,53,61.96,0.001
"Tieleman-2003-Phenotypic variation.txt",1,72,1.26,0.27
"Tieleman-2003-Phenotypic variation.txt",1,53,0.006,0.94
"Tieleman-2003-Phenotypic variation.txt",4,72,14.83,0.001
"Tieleman-2003-Phenotypic variation.txt",1,72,2.68,0.11
"Tieleman-2003-Phenotypic variation.txt",4,68,15.25,0.001
"Tieleman-2004-Energy and water bud.txt",1,52,30.67,0.0001
"Tieleman-2004-Energy and water bud.txt",3,49,0.32,0.81
"Tieleman-2004-Energy and water bud.txt",3,53,58.87,0.0001
"Tieleman-2004-Energy and water bud.txt",3,53,1.84,0.15
"Tieleman-2004-Energy and water bud.txt",3,53,8.15,0.0001
"Tieleman-2004-Energy and water bud.txt",1,52,7.52,0.008
"Tieleman-2004-Energy and water bud.txt",3,49,0.25,0.86
"Tieleman-2004-Energy and water bud.txt",3,53,55.91,0.0001
"Tieleman-2004-Energy and water bud.txt",3,53,5.70,0.002
"Tieleman-2004-Energy and water bud.txt",3,53,21.66,0.0001
"Tieleman-2004-Energy and water bud.txt",2,50,1.31,0.28
"Tieleman-2004-Energy and water bud.txt",2,50,0.42,0.66
"Tieleman-2004-Energy and water bud.txt",3,25,0.97,0.42
"Tieleman-2004-Energy and water bud.txt",1,28,0.47,0.50
"Tieleman-2004-Energy and water bud.txt",3,28,11.28,0.0001
"Tieleman-2004-Energy and water bud.txt",3,29,8.84,0.0001
"Tieleman-2004-Energy and water bud.txt",3,29,29.521,0.0001
"Tieleman-2004-Energy and water bud.txt",3,25,0.63,0.60
"Tieleman-2004-Energy and water bud.txt",1,28,0.17,0.68
"Tieleman-2004-Energy and water bud.txt",3,28,44.78,0.0001
"Tifffn-2002-Competition and time.txt",1,344,4.8,0.03
"Tifffn-2002-Competition and time.txt",1,329,6.8,0.01
"Tifffn-2002-Competition and time.txt",1,344,3.9,0.048
"Tifffn-2002-Competition and time.txt",1,329,3.2,0.07
"Tifffn-2002-Competition and time.txt",1,344,0.57,0.45
"Tifffn-2002-Competition and time.txt",1,329,0.41,0.49
"Tilman-1997-Community invasibili.txt",1,57,16.7,0.0002
"Tilman-1997-Community invasibili.txt",1,57,52.9,0.001
"Tilman-1997-Community invasibili.txt",16,57,8.32,0.0001
"Tilman-2000-Fire suppression and.txt",2,16,0.54,0.6
"Tilman-2000-Fire suppression and.txt",2,16,2.0,0.2
"Tilman-2004-Does metabolic theor.txt",1,12,67.07,0.001
"Tilman-2004-Does metabolic theor.txt",28,139,10.4,0.0001
"Tomback-2001-Delayed seed germina.txt",4,220,37.4,0.001
"Tomback-2001-Delayed seed germina.txt",2,122,24.4,0.001
"Tomback-2001-Delayed seed germina.txt",6,268,2.89,0.0095
"Tomback-2001-Delayed seed germina.txt",2,122,5.33,0.0060
"Tomback-2001-Delayed seed germina.txt",3,146,0.80,0.4945
"Totland-2001-Environment-dependen.txt",8,67,20.30,0.000001
"Totland-2001-Environment-dependen.txt",8,99,17.39,0.000001
"Totland-2001-Environment-dependen.txt",8,95,2.29,0.03
"Totland-2001-Environment-dependen.txt",8,95,1.75,0.10
"Townsend-2005-An experimental test.txt",3,56,19.72,0.001
"Townsend-2005-An experimental test.txt",3,56,3.28,0.027
"Townsend-2005-An experimental test.txt",3,56,19.72,0.001
"Tracy-1999-Differences in body.txt",5,48,0.70,0.62
"Travers-1999-Pollen performance o.txt",1,120,2.35,0.127
"Travers-1999-Pollen performance o.txt",1,120,1.9,0.17
"Tregenza-2000-Inter- and intrapopu.txt",4,556,1.15,0.33
"Tremblay-2003-Variation in Blue Ti.txt",1,17,155.67,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",1,17,59.68,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",1,17,29.6,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",1,216,2.68,0.1
"Tremblay-2003-Variation in Blue Ti.txt",3,391,13.77,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",2,206,10.53,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",3,364,12.79,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",2,30,4.89,0.01
"Tremblay-2003-Variation in Blue Ti.txt",2,63,19.25,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",4,63,6.93,0.0001
"Tremblay-2003-Variation in Blue Ti.txt",1,63,1.46,0.2
"Tremblay-2003-Variation in Blue Ti.txt",2,63,0.82,0.4
"Tremblay-2003-Variation in Blue Ti.txt",2,16,1.38,0.05
"Tremblay-2003-Variation in Blue Ti.txt",2,17,22.63,0.0001
"Treseder-2001-Effects of soil nutr.txt",2,22,23.327,0.001
"Treseder-2001-Effects of soil nutr.txt",2,23,7.560,0.004
"Treseder-2001-Effects of soil nutr.txt",2,18,4.843,0.022
"Treseder-2001-Effects of soil nutr.txt",2,23,8.202,0.003
"Treseder-2001-Effects of soil nutr.txt",2,22,5.070,0.016
"Treseder-2001-Effects of soil nutr.txt",4,22,3.118,0.037
"Trexler-1997-Resource availabilit.txt",1,29,0.01,0.94
"Trexler-1997-Resource availabilit.txt",1,29,10.863,0.003
"Trexler-1997-Resource availabilit.txt",1,29,0.101,0.753
"Trexler-1997-Resource availabilit.txt",1,28,2.571,0.006
"Trexler-1997-Resource availabilit.txt",1,28,0.346,0.288
"Trexler-1997-Resource availabilit.txt",1,12,5.357,0.039
"Trexler-1997-Resource availabilit.txt",1,12,12.086,0.005
"Trexler-1997-Resource availabilit.txt",1,12,2.741,0.124
"Trexler-1997-Resource availabilit.txt",1,12,0.319,0.582
"Trexler-1997-Resource availabilit.txt",1,12,1.302,0.275
"Trexler-1997-Resource availabilit.txt",1,12,0.640,0.438
"Trexler-1997-Resource availabilit.txt",1,29,5.901,0.022
"Trexler-1997-Resource availabilit.txt",1,29,3.271,0.081
"Trexler-1997-Resource availabilit.txt",1,29,2.387,0.13
"Trexler-1997-Resource availabilit.txt",1,78,75.282,0.0001
"Trexler-1997-Resource availabilit.txt",1,78,4.973,0.029
"Trexler-1997-Resource availabilit.txt",1,78,1.736,0.191
"Trexler-1997-Resource availabilit.txt",1,78,34.329,0.001
"Trexler-1997-Resource availabilit.txt",1,78,6.749,0.012
"Trexler-1997-Resource availabilit.txt",1,78,4.394,0.04
"Trexler-1997-Resource availabilit.txt",1,76,4.452,0.04
"Trexler-1997-Resource availabilit.txt",1,76,7.076,0.009
"Trexler-1997-Resource availabilit.txt",1,76,3.741,0.099
"Trexler-1997-Resource availabilit.txt",1,76,2.313,0.264
"Tripet-2002-Larval competition a.txt",2,38,30.9,0.001
"Tripet-2002-Larval competition a.txt",2,38,4.02,0.026
"Tripet-2002-Larval competition a.txt",9,353,43.13,0.001
"Tripet-2002-Larval competition a.txt",1,9,15.3,0.004
"Tripet-2002-Larval competition a.txt",1,9,39.0,0.001
"Tripet-2002-Larval competition a.txt",1,9,14.7,0.004
"Tripet-2002-Larval competition a.txt",1,39,235.9,0.001
"Tripet-2002-Larval competition a.txt",1,39,11.9,0.001
"Tripet-2002-Larval competition a.txt",1,39,5.3,0.026
"Tripet-2002-Larval competition a.txt",1,2,58.2,0.017
"Tripet-2002-Larval competition a.txt",1,2,0.4,0.595
"Tripet-2002-Larval competition a.txt",1,2,0.5,0.552
"Tripet-2002-Larval competition a.txt",1,31,66.5,0.001
"Tripet-2002-Larval competition a.txt",1,31,0.03,0.864
"Tripet-2002-Larval competition a.txt",1,31,5.5,0.026
"Tripet-2002-Larval competition a.txt",1,39,76.2,0.001
"Tripet-2002-Larval competition a.txt",1,39,0.6,0.426
"Tripet-2002-Larval competition a.txt",1,39,0.4,0.523
"Tripet-2002-Larval competition a.txt",1,38,140.8,0.001
"Tripet-2002-Larval competition a.txt",1,38,107.3,0.001
"Tripet-2002-Larval competition a.txt",1,38,0.1,0.757
"Tripet-2002-Larval competition a.txt",1,38,113.0,0.001
"Tripet-2002-Larval competition a.txt",1,38,1057.3,0.001
"Tripet-2002-Larval competition a.txt",1,38,17.9,0.001
"Tripet-2002-Larval competition a.txt",1,38,96.0,0.001
"Tripet-2002-Larval competition a.txt",1,38,8.7,0.005
"Tripet-2002-Larval competition a.txt",1,38,0.1,0.334
"Trussell-2002-Cue sensitivity, ind.txt",1,19,4.77,0.0418
"Trussell-2002-Cue sensitivity, ind.txt",1,22,15.90,0.0006
"Trussell-2002-Cue sensitivity, ind.txt",1,41,0.04,0.8414
"Trussell-2002-Cue sensitivity, ind.txt",1,19,326.75,0.0001
"Trussell-2002-Cue sensitivity, ind.txt",1,22,125.47,0.0001
"Trussell-2002-Cue sensitivity, ind.txt",1,41,0.55,0.4607
"Trussell-2002-Cue sensitivity, ind.txt",2,193,1.27,0.28
"Trussell-2002-Cue sensitivity, ind.txt",2,193,0.50,0.61
"Trussell-2002-Cue sensitivity, ind.txt",1,2,0.55,0.53
"Trussell-2002-Cue sensitivity, ind.txt",1,2,23.47,0.04
"Trussell-2003-Trait-mediated effec.txt",1,40,11.65,0.0015
"Trussell-2003-Trait-mediated effec.txt",1,40,0.34,0.56
"Trussell-2003-Trait-mediated effec.txt",1,40,1.30,0.26
"Trussell-2003-Trait-mediated effec.txt",1,22,45.85,0.0001
"Trussell-2003-Trait-mediated effec.txt",1,22,0.13,0.7172
"Trussell-2003-Trait-mediated effec.txt",1,22,12.05,0.001
"Trussell-2003-Trait-mediated effec.txt",1,22,0.65,0.4259
"Tune-2000-Specialized generali.txt",2,24,0.545,0.5
"Tune-2000-Specialized generali.txt",2,24,51.043,0.0001
"Tune-2000-Specialized generali.txt",2,15,7.516,0.005
"Tune-2000-Specialized generali.txt",1,16,4.054,0.06
"Tune-2000-Specialized generali.txt",1,16,13.846,0.005
"Tune-2000-Specialized generali.txt",2,15,9.143,0.003
"Tune-2000-Specialized generali.txt",1,16,5.040,0.04
"Tune-2000-Specialized generali.txt",2,24,4.130,0.05
"Tylianakis-2004-Improved fitness of.txt",2,42,54.23,0.001
"Tylianakis-2004-Improved fitness of.txt",2,60,15.86,0.001
"Tylianakis-2004-Improved fitness of.txt",4,60,4.52,0.003
"Tylianakis-2004-Improved fitness of.txt",8,60,5.48,0.001
"Tylianakis-2004-Improved fitness of.txt",2,12,7.71,0.007
"Tylianakis-2004-Improved fitness of.txt",2,12,58.46,0.001
"Tylianakis-2004-Improved fitness of.txt",3,28,15.64,0.001
"Tylianakis-2004-Improved fitness of.txt",2,60,14.3,0.001
"Tylianakis-2004-Improved fitness of.txt",4,60,36.49,0.001
"Tylianakis-2004-Improved fitness of.txt",8,60,6.59,0.001
"Tylianakis-2004-Improved fitness of.txt",2,12,5.25,0.023
"Tylianakis-2004-Improved fitness of.txt",2,12,17.24,0.001
"Tylianakis-2005-Spatiotemporal varia.txt",1,43,9.90,0.005
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,9.90,0.05
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,18.69,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,2.58,0.050
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,11.09,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",1,41,0.71,0.40
"Tylianakis-2005-Spatiotemporal varia.txt",1,41,0.19,0.66
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,18.16,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,3.27,0.02
"Tylianakis-2005-Spatiotemporal varia.txt",11,473,7.30,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",11,473,6.83,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,5.54,0.001
"Tylianakis-2005-Spatiotemporal varia.txt",44,473,2.25,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,9.97,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",4,43,2.72,0.05
"Tylianakis-2005-Spatiotemporal varia.txt",11,473,13.61,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",4,473,18.93,0.0001
"Tylianakis-2005-Spatiotemporal varia.txt",44,473,6.97,0.0001
"Ulenaers-1992-Foraging of the Grea.txt",2,14,502.5,0.0001
"Ulenaers-1992-Foraging of the Grea.txt",1,4689,11.26,0.01
"Uliassi-2002-Limitations to symbi.txt",1,18,62.41,0.001
"Uliassi-2002-Limitations to symbi.txt",1,3,19.17,0.022
"Uliassi-2002-Limitations to symbi.txt",1,6,11.88,0.014
"Uliassi-2002-Limitations to symbi.txt",1,12,7.73,0.017
"Uliassi-2002-Limitations to symbi.txt",1,6,12.11,0.013
"Uliassi-2002-Limitations to symbi.txt",1,6,6.53,0.043
"Uliassi-2002-Limitations to symbi.txt",1,6,11.59,0.014
"Uliassi-2002-Limitations to symbi.txt",1,6,8.76,0.025
"Uliassi-2002-Limitations to symbi.txt",1,9,8.02,0.019
"Uliassi-2002-Limitations to symbi.txt",1,12,4.62,0.053
"Uliassi-2002-Limitations to symbi.txt",1,6,22.95,0.003
"Uliassi-2002-Limitations to symbi.txt",1,6,8.37,0.023
"Uliassi-2002-Limitations to symbi.txt",1,7,4.15,0.081
"Uliassi-2002-Limitations to symbi.txt",1,5,15.47,0.011
"Underwood-2000-Induced resistance t.txt",12,142,3.07,0.0007
"Underwood-2000-Induced resistance t.txt",4,4,2.17,0.2
"Usio-2000-Effects of crayfish.txt",8,28,21.28,0.001
"Usio-2000-Effects of crayfish.txt",1,37,95.00,0.0001
"Usio-2000-Effects of crayfish.txt",1,37,1.50,0.1
"Usio-2000-Effects of crayfish.txt",1,37,1.35,0.2
"Utelli-2000-Pollinator abundance.txt",1,45,0.0723,0.79
"Utelli-2000-Pollinator abundance.txt",1,45,1.112,0.30
"Utelli-2000-Pollinator abundance.txt",1,47,0.2535,0.62
"Vance-2003-Effect of reproducti.txt",1,39,7.71,0.008
"Vance-2003-Effect of reproducti.txt",1,39,7.71,0.008
"Vance-2003-Effect of reproducti.txt",1,26,8.79,0.006
"Vance-2003-Effect of reproducti.txt",1,39,0.30,0.59
"Vance-2003-Effect of reproducti.txt",1,39,0.06,0.81
"Vance-2003-Effect of reproducti.txt",1,777,0.26,0.61
"van Dam-2000-Induced responses in.txt",1,60,248.6,0.001
"van Dam-2000-Induced responses in.txt",1,60,5.163,0.027
"van Dam-2000-Induced responses in.txt",2,60,7.278,0.001
"van Dam-2000-Induced responses in.txt",1,60,5.413,0.042
"van Dam-2000-Induced responses in.txt",1,73,118.967,0.001
"van Dam-2000-Induced responses in.txt",1,73,2.656,0.11
"van Dam-2000-Induced responses in.txt",1,73,0.412,0.52
"Van De Koppel-2001-Do alternate stable.txt",1,4,11.4,0.028
"Van De Koppel-2001-Do alternate stable.txt",1,4,0.532,0.506
"Van De Koppel-2001-Do alternate stable.txt",1,6,10.3,0.018
"Van De Koppel-2001-Do alternate stable.txt",1,8,7.35,0.027
"Van De Koppel-2001-Do alternate stable.txt",1,8,53.7,0.001
"Van De Koppel-2001-Do alternate stable.txt",1,8,6.87,0.031
"Van De Koppel-2001-Do alternate stable.txt",1,8,1.76,0.355
"Van De Koppel-2001-Do alternate stable.txt",2,89,44.45,0.001
"Van De Koppel-2001-Do alternate stable.txt",2,85,6.72,0.002
"Van De Koppel-2001-Do alternate stable.txt",2,89,6.64,0.002
"Van De Koppel-2001-Do alternate stable.txt",2,89,3.84,0.025
"van der Heijden-1998-Different arbuscular.txt",24,209,8.0,0.0001
"van der Wal-2000-Faecal avoidance and.txt",44,98,2.27,0.01
"van der Wal-2000-Faecal avoidance and.txt",1,12,14.12,0.003
"van der Wal-2000-Faecal avoidance and.txt",6,175,41.89,0.001
"van der Wal-2000-Faecal avoidance and.txt",5,118,122.4,0.001
"van der Wal-2000-Faecal avoidance and.txt",1,4,18.50,0.01
"van der Wal-2000-Faecal avoidance and.txt",1,48,5.67,0.05
"van der Wal-2000-On facilitation betw.txt",2,19,6.48,0.01
"van der Wal-2000-On facilitation betw.txt",2,17,21.10,0.001
"Van der Wal-2000-Trading forage quali.txt",2,32,1.32,0.28
"Van der Wal-2000-Trading forage quali.txt",2,12,1.71,0.22
"Van der Wal-2000-Trading forage quali.txt",2,12,1.03,0.39
"Van der Wal-2000-Trading forage quali.txt",2,12,0.54,0.60
"Van der Wal-2000-Trading forage quali.txt",2,54,1.46,0.24
"Van der Wal-2000-Trading forage quali.txt",2,58,0.54,0.59
"Van der Wal-2000-Trading forage quali.txt",3,72,114.41,0.001
"Van der Wal-2000-Trading forage quali.txt",2,63,4.25,0.02
"Van der Wal-2000-Trading forage quali.txt",2,72,7.51,0.01
"Van der Wal-2000-Trading forage quali.txt",6,63,0.83,0.55
"Van der Wal-2000-Trading forage quali.txt",6,72,1.75,0.13
"Van der Wal-2000-Trading forage quali.txt",3,52,51.55,0.001
"Van der Wal-2000-Trading forage quali.txt",2,52,5.53,0.01
"Van der Wal-2000-Trading forage quali.txt",2,61,3.87,0.05
"Van der Wal-2000-Trading forage quali.txt",6,52,1.26,0.29
"Van der Wal-2000-Trading forage quali.txt",6,61,0.42,0.87
"Van der Wal-2000-Trading forage quali.txt",3,50,8.44,0.001
"Van der Wal-2000-Trading forage quali.txt",2,50,0.01,0.99
"Van der Wal-2000-Trading forage quali.txt",2,12,0.98,0.40
"VanderWerf-2004-Demography of Hawai'.txt",2,19,14.03,0.001
"VanderWerf-2004-Demography of Hawai'.txt",1,19,5.61,0.02
"VanderWerf-2004-Demography of Hawai'.txt",2,19,0.24,0.78
"VanderWerf-2004-Demography of Hawai'.txt",1,19,0.04,0.84
"VanderWerf-2004-Demography of Hawai'.txt",4,19,8.14,0.001
"VanderWerf-2004-Demography of Hawai'.txt",1,45,34.15,0.001
"VanderWerf-2004-Demography of Hawai'.txt",1,216,4.36,0.038
"van Veen-2005-Stable coexistence i.txt",1,17,31.5,0.0001
"Van Zandt-2004-Community-wide impac.txt",1,34,4.72,0.038
"Van Zandt-2004-Community-wide impac.txt",1,23,0.69,0.41
"Van Zandt-2004-Community-wide impac.txt",1,71,0.45,0.51
"Van Zandt-2004-Community-wide impac.txt",4,254,7.24,0.0001
"Van Zandt-2004-Community-wide impac.txt",2,254,41.55,0.0001
"Van Zandt-2004-Community-wide impac.txt",2,254,47.72,0.0001
"Van Zandt-2004-Community-wide impac.txt",2,283,14.67,0.0001
"Van Zandt-2004-Community-wide impac.txt",1,285,22.55,0.0001
"Van Zandt-2004-Community-wide impac.txt",4,294,13.23,0.0001
"Van Zandt-2004-Community-wide impac.txt",2,294,6.86,0.0012
"Van Zandt-2004-Community-wide impac.txt",8,294,2.03,0.042
"Van Zandt-2004-Community-wide impac.txt",4,254,8.91,0.0001
"Van Zandt-2004-Community-wide impac.txt",4,283,4.22,0.0025
"Van Zandt-2004-Community-wide impac.txt",1,170,2.67,0.10
"Vargas-2006-Feeding by larvae of.txt",1,8,0.59,0.4635
"Vargas-2006-Feeding by larvae of.txt",1,4,1.52,0.2854
"Vaughton-1991-Variation between Ye.txt",3,246,29.41,0.001
"Verheyden-Tixier-2000-Selection for small.txt",1,49,4.84,0.033
"Verheyden-Tixier-2000-Selection for small.txt",1,23,4.01,0.051
"Verheyden-Tixier-2000-Selection for small.txt",1,2,2.57,0.11
"Verheyen-2004-Metapopulation dynam.txt",1,59,41.08,0.001
"Verheyen-2004-Metapopulation dynam.txt",1,59,17.41,0.001
"Verheyen-2004-Metapopulation dynam.txt",1,59,3.51,0.066
"Verhulst-1997-Natal dispersal of G.txt",1,100,8.4,0.005
"Verhulst-1997-Natal dispersal of G.txt",1,100,0.03,0.9
"Verhulst-1997-Natal dispersal of G.txt",1,948,13.0,0.001
"Verhulst-1997-Natal dispersal of G.txt",1,99,16.2,0.001
"Vila-2000-Seed dynamics of the.txt",2,33,0.09,0.91
"Vila-2000-Seed dynamics of the.txt",2,30,9.007,0.0009
"Vila-2000-Woody species tolera.txt",1,31,27.8,0.0001
"Vinuela-2000-Opposing selective p.txt",1,45,31.8,0.001
"Vinuela-2000-Opposing selective p.txt",2,52,15.77,0.001
"Vinuela-2000-Opposing selective p.txt",2,28,15.6,0.001
"Vinuela-2000-Opposing selective p.txt",2,19,6.6,0.006
"Vinuela-2000-Opposing selective p.txt",2,19,0.5,0.62
"Vinuela-2000-Opposing selective p.txt",2,98,4.3,0.02
"Vinuela-2000-Opposing selective p.txt",2,98,0.2,0.79
"Vinuela-2000-Opposing selective p.txt",2,98,0.39,0.68
"Vinuela-2000-Opposing selective p.txt",1,15,2.9,0.11
"Vinuela-2000-Opposing selective p.txt",1,15,0.8,0.39
"Vinuela-2000-Opposing selective p.txt",1,15,1.6,0.23
"Vinuela-2000-Opposing selective p.txt",2,134,10.8,0.001
"Vinuela-2000-Opposing selective p.txt",2,134,5.4,0.006
"Vinuela-2000-Opposing selective p.txt",2,20,0.5,0.63
"Vinuela-2000-Opposing selective p.txt",1,21,1.4,0.24
"Vinuela-2000-Opposing selective p.txt",1,22,0.1,0.81
"Viswanathan-2005-Specificity in induc.txt",4,95,0.71,0.56
"Viswanathan-2005-Specificity in induc.txt",3,76,0.08,0.97
"Viswanathan-2005-Specificity in induc.txt",2,65,4.44,0.016
"Viswanathan-2005-Specificity in induc.txt",2,65,0.52,0.598
"Viswanathan-2005-Specificity in induc.txt",3,39,4.64,0.007
"Vitt-2000-Niche segregation am.txt",2,113,16.0,0.001
"Vitt-2000-Niche segregation am.txt",1,108,46.5,0.001
"Vitt-2000-Niche segregation am.txt",2,96,0.4,0.653
"Vitt-2000-Niche segregation am.txt",2,96,0.04,0.960
"Vitt-2000-Niche segregation am.txt",1,80,20.8,0.001
"Vitt-2000-Niche segregation am.txt",1,80,17.2,0.001
"Vitt-2000-Niche segregation am.txt",1,80,38.6,0.001
"Vitt-2000-Niche segregation am.txt",2,79,0.96,0.388
"Vitt-2000-Niche segregation am.txt",2,79,1.35,0.265
"Vitt-2000-Niche segregation am.txt",18,80,4.19,0.0001
"Vonesh-2005-Compensatory larval.txt",2,36,1.1,0.344
"Vonesh-2005-Compensatory larval.txt",1,36,1.3,0.255
"Vonesh-2005-Compensatory larval.txt",2,18,0.09,0.915
"Vonesh-2005-Compensatory larval.txt",1,18,0.224,0.642
"Vonesh-2006-Opposite shifts in s.txt",3,36,0.576,0.634
"Vonesh-2006-Opposite shifts in s.txt",1,18,0.062,0.807
"Vonesh-2006-Opposite shifts in s.txt",1,18,0.138,0.714
"Vonesh-2006-Opposite shifts in s.txt",2,17,1.167,0.335
"Vonesh-2006-Opposite shifts in s.txt",1,36,11.58,0.002
"Vonesh-2006-Opposite shifts in s.txt",1,36,11.58,0.002
"Vonesh-2006-Opposite shifts in s.txt",1,36,3.034,0.09
"Vorndran-2002-Does differential su.txt",1,28,0.739,0.397
"Vorndran-2002-Does differential su.txt",1,28,2.533,0.123
"Vorndran-2002-Does differential su.txt",1,2,41.30,0.023
"Vorndran-2002-Does differential su.txt",1,26,169.44,0.001
"Vorndran-2002-Does differential su.txt",1,26,0.070,0.7
"Vorndran-2002-Does differential su.txt",2,26,6.82,0.004
"Vorndran-2002-Does differential su.txt",1,26,28.19,0.001
"Vorndran-2002-Does differential su.txt",1,20,26.5,0.001
"Vorndran-2002-Does differential su.txt",1,20,5.6,0.034
"Vorndran-2002-Does differential su.txt",1,13,14.2,0.002
"Vorndran-2002-Does differential su.txt",1,13,14.9,0.002
"Vorndran-2002-Does differential su.txt",1,12,22.9,0.041
"Vorndran-2002-Does differential su.txt",1,12,24.6,0.038
"Vorndran-2002-Does differential su.txt",1,28,6.22,0.019
"Vorndran-2002-Does differential su.txt",1,20,24.1,0.001
"Vorndran-2002-Does differential su.txt",1,20,173.5,0.001
"Wagner-2000-Harvester ants utili.txt",1,28,3.2,0.08
"Wagner-2000-Harvester ants utili.txt",1,28,1.2,0.3
"Wagner-2000-Harvester ants utili.txt",1,28,1.6,0.2
"Wagner-2000-Harvester ants utili.txt",1,28,0.6,0.4
"Wagner-2000-Harvester ants utili.txt",1,28,0.7,0.4
"Wahlstrom-2000-Size-dependent forag.txt",1,3,65.4,0.004
"Wahlstrom-2000-Size-dependent forag.txt",1,5,9.61,0.027
"Wahlstrom-2000-Size-dependent forag.txt",1,5,8.90,0.031
"Wahlstrom-2000-Size-dependent forag.txt",1,5,34.97,0.002
"Wahlstrom-2000-Size-dependent forag.txt",1,5,1.05,0.353
"Wahlstrom-2000-Size-dependent forag.txt",6,30,1.00,0.444
"Wahlstrom-2000-Size-dependent forag.txt",6,30,0.74,0.622
"Wahlstrom-2000-Size-dependent forag.txt",6,30,1.85,0.123
"Wahlstrom-2000-Size-dependent forag.txt",1,5,0.11,0.756
